ticker,entry,exit,shares,opened,closed,reason,pnl,ret
ETN,163.31,154.5,3,2022-12-02,2022-12-19,thesis,-28.430000000000007,-0.05394648215051134
SOXL,13.03,9.77,48,2022-12-02,2022-12-23,thesis,-156.48,-0.25019186492709133
DXCM,122.67,109.77,5,2022-12-08,2022-12-28,thesis,-66.50000000000003,-0.10516018586451459
WEC,99.14,94.78,6,2022-11-30,2023-01-04,thesis,-28.159999999999997,-0.04397821262860602
FRT,105.059998,102.72,5,2023-01-04,2023-01-05,thesis,-13.699989999999971,-0.022272968251912495
KO,63.82,61.21,9,2022-12-23,2023-01-12,thesis,-25.489999999999995,-0.040896270761516806
MCD,269.47,266.69,2,2023-01-06,2023-01-12,thesis,-7.560000000000059,-0.010316547296545187
SJM,146.14,150.059998,4,2022-11-18,2023-01-19,thesis,13.679992000000084,0.02682358012864383
KMB,135.66,132.16,4,2022-12-19,2023-01-19,thesis,-16.0,-0.02579979360165119
PG,151.57001,142.42,4,2023-01-03,2023-01-19,thesis,-38.600040000000035,-0.06036820872414017
CB,207.28,213.44,3,2022-11-16,2023-02-01,thesis,16.47999999999999,0.029718255499807
ROP,441.59,430.34,1,2023-01-20,2023-02-03,thesis,-13.25,-0.025476120383160827
NKE,109.69,125.33,5,2022-11-30,2023-02-07,trail,76.2,0.1425836448172122
JNUG,44.37,34.91,13,2023-02-01,2023-02-13,thesis,-122.98000000000002,-0.21320712192923152
YINN,60.7,53.0099983,10,2023-01-04,2023-02-16,thesis,-76.90001700000003,-0.12668866062602968
LVS,46.38,56.02,13,2022-12-20,2023-02-17,trail,123.32000000000001,0.2078482104355326
GLD,167.84,170.62,3,2022-12-01,2023-02-21,thesis,8.340000000000003,0.016563393708293628
CAT,249.71001,240.71001,2,2023-01-20,2023-02-21,thesis,-20.0,-0.03604180705451099
AON,308.28,304.87,2,2022-11-30,2023-02-22,thesis,-8.819999999999936,-0.011061372777993905
BCS,9.14,8.36,65,2023-02-13,2023-02-22,thesis,-52.700000000000074,-0.08533916849015333
COPX,36.19,37.86,17,2022-11-30,2023-02-23,thesis,28.39000000000003,0.04614534401768444
URA,22.3,21.22,27,2023-01-20,2023-02-23,thesis,-29.16000000000005,-0.04843049327354265
WWD,105.040001,97.92,5,2023-02-01,2023-02-24,thesis,-37.60000500000001,-0.06778371032193731
BA,182.87,200.46001,3,2022-12-02,2023-02-27,thesis,50.77003000000002,0.09618860392628648
BYDDY,9.87667,9.115,61,2023-01-12,2023-02-27,thesis,-48.46187000000003,-0.0771180974964234
NHI,58.83,55.56,10,2023-01-31,2023-02-27,thesis,-34.69999999999996,-0.0555838857725649
PODD,292.95001,281.94,2,2023-02-02,2023-02-27,thesis,-24.020020000000045,-0.03758323817773557
FOXA,31.56,35.02,19,2023-01-20,2023-02-28,trail,63.74000000000008,0.10963244613434742
WWD,102.44,99.62,5,2023-03-03,2023-03-06,thesis,-16.099999999999966,-0.02752830925419747
URA,21.67,20.93,27,2023-03-03,2023-03-06,thesis,-19.980000000000054,-0.034148592524227084
FAS,85.92,77.07,7,2023-01-13,2023-03-07,thesis,-61.95000000000006,-0.10300279329608952
USB,46.46,45.6,13,2023-01-20,2023-03-07,thesis,-13.179999999999993,-0.0185105467068446
DPST,271.10001,206.8,2,2023-02-17,2023-03-07,thesis,-128.60001999999997,-0.23718187985312134
SBUX,104.99,103.34,5,2023-03-06,2023-03-07,thesis,-10.249999999999957,-0.015715782455471894
CAT,248.67,240.96001,2,2023-03-01,2023-03-09,thesis,-17.419979999999953,-0.031004906100454366
TECL,30.2,27.31,20,2023-02-01,2023-03-10,thesis,-57.80000000000001,-0.09569536423841063
TXT,73.67,67.13,8,2023-02-22,2023-03-13,thesis,-54.32000000000005,-0.08877426360798157
DFEN,21.4,19.71,27,2023-02-24,2023-03-13,thesis,-45.62999999999994,-0.07897196261682238
LPLA,234.92999,205.97,2,2023-02-03,2023-03-14,thesis,-59.91998000000001,-0.12327072418468155
LVS,57.35,53.11,10,2023-02-22,2023-03-15,thesis,-44.40000000000002,-0.0739319965126417
ETN,158.92,164.38,3,2023-01-23,2023-03-16,thesis,14.380000000000024,0.034356909136672664
SPXS,207.0,175.39999,2,2023-03-17,2023-04-03,thesis,-63.200019999999995,-0.1526570531400966
ETN,167.63,156.25,3,2023-03-29,2023-04-06,thesis,-36.139999999999986,-0.06788760961641704
QLYS,118.57,111.52,5,2023-02-17,2023-04-26,thesis,-37.249999999999986,-0.05945854769334569
FAZ,212.60001,201.39999,2,2023-04-25,2023-04-28,thesis,-22.40003999999999,-0.052681182846604724
DXCM,113.81,118.44,5,2023-03-07,2023-05-01,trail,21.149999999999977,0.04068183815130477
BA,208.37,198.34,2,2023-04-18,2023-05-05,thesis,-22.060000000000002,-0.048135528147046136
USO,69.25,63.029999,8,2023-04-24,2023-05-05,thesis,-49.76000800000003,-0.0898195090252708
LVS,55.54,61.15,10,2023-03-30,2023-05-11,trail,54.099999999999994,0.10100828231904924
NUGT,45.11,44.33,12,2023-04-24,2023-05-11,trail,-9.360000000000014,-0.01729106628242072
COPX,40.029999,37.12,14,2023-04-24,2023-05-12,thesis,-40.73998599999999,-0.07269545522596688
WEC,96.010002,90.099998,5,2023-05-05,2023-05-16,thesis,-31.550020000000004,-0.06155612828755075
NKE,125.7,116.98,4,2023-04-27,2023-05-17,thesis,-36.879999999999995,-0.06937151949085119
GLD,178.21001,183.21001,3,2023-03-15,2023-05-22,thesis,15.0,0.02805678536239342
BRO,59.81,63.2,9,2023-04-17,2023-05-23,trail,28.510000000000005,0.05667948503594711
SJM,154.34,149.39999,3,2023-04-25,2023-05-23,thesis,-16.820030000000003,-0.03200732149799146
PG,154.029999,147.55,3,2023-05-10,2023-05-23,thesis,-21.439996999999977,-0.042069720457506454
KO,63.5,61.4,8,2023-05-10,2023-05-23,thesis,-18.80000000000001,-0.03307086614173227
AON,328.39999,312.01001,1,2023-05-05,2023-05-24,thesis,-18.38997999999998,-0.04990858860866587
MCD,294.049988,285.51999,1,2023-05-18,2023-05-25,thesis,-10.529997999999978,-0.029008666376820202
DXCM,120.82,115.050003,4,2023-05-05,2023-05-26,thesis,-25.079987999999958,-0.04775696904486004
S,17.54,13.44,32,2023-04-13,2023-06-02,trail,-133.2,-0.23375142531356896
MCD,289.91,284.54001,1,2023-06-02,2023-06-06,thesis,-7.36999000000003,-0.018522955399951857
MSFT,267.56,325.26001,2,2023-02-07,2023-06-08,timeout,113.40002000000004,0.21565260128569297
VRSK,180.96001,217.14,3,2023-03-13,2023-06-13,trail,106.53996999999993,0.1999336206933231
LABU,132.0,137.0,4,2023-05-19,2023-06-21,trail,20.0,0.037878787878787845
BYDDY,9.46167,10.79,60,2023-04-13,2023-06-23,trail,77.69979999999995,0.14039064985356697
TECL,35.61,49.49,15,2023-04-17,2023-06-23,trail,208.20000000000005,0.389778152204437
DFEN,19.88,20.46,28,2023-06-27,2023-07-14,trail,16.24000000000005,0.02917505030181089
AMZN,106.96,129.96001,5,2023-04-21,2023-07-20,trail,113.00005000000009,0.21503375093492916
SOXL,23.72,24.29,24,2023-06-28,2023-07-20,trail,13.680000000000007,0.024030354131534537
ETN,169.92,202.10001,3,2023-05-15,2023-07-27,trail,94.54003000000003,0.1893832980225989
DFEN,20.78,20.13,27,2023-07-17,2023-07-27,thesis,-17.550000000000058,-0.03128007699711266
TECL,51.27,53.43,11,2023-06-27,2023-08-02,trail,23.759999999999962,0.0421299005266238
DXCM,121.13,122.07,4,2023-06-08,2023-08-03,thesis,1.759999999999991,0.007760257574506602
GLW,34.0,33.57,17,2023-07-25,2023-08-03,thesis,-9.309999999999995,-0.012647058823529456
MCD,294.48999,291.39999,1,2023-07-10,2023-08-07,thesis,-5.089999999999975,-0.01049271657756512
NHI,54.87,51.31,10,2023-08-02,2023-08-10,thesis,-37.59999999999995,-0.06488062693639507
PJT,70.83,78.29,8,2023-06-29,2023-08-11,trail,57.680000000000064,0.10532260341663147
EWY,64.79,62.0099983,8,2023-07-03,2023-08-15,thesis,-22.240013600000054,-0.04290788238925769
HII,230.53999,222.78,2,2023-08-07,2023-08-15,thesis,-17.519979999999975,-0.033660060451984886
WWD,107.86,124.26,5,2023-05-26,2023-08-17,trail,80.00000000000003,0.1520489523456332
FOXA,33.24,32.95,17,2023-06-26,2023-08-17,thesis,-6.9299999999999855,-0.008724428399518591
TXT,67.93,74.73,8,2023-07-18,2023-08-17,trail,52.39999999999998,0.10010304725452657
COPX,41.75,36.23,14,2023-07-31,2023-08-17,thesis,-77.28000000000004,-0.13221556886227548
YINN,42.02,31.2,13,2023-08-03,2023-08-17,thesis,-140.66000000000005,-0.2574964302712994
CAT,236.95,273.79999,2,2023-06-26,2023-08-18,trail,71.69997999999998,0.15551799957797008
CVS,73.91,66.81,7,2023-08-07,2023-08-18,thesis,-51.69999999999996,-0.09606277905560812
FAS,62.73,63.48,9,2023-07-07,2023-08-21,thesis,6.75,0.011956001912960312
DPST,83.050003,63.0,7,2023-08-11,2023-08-23,thesis,-140.35002100000003,-0.24142085822682036
FAS,66.32,65.82,8,2023-08-29,2023-08-31,thesis,-4.0,-0.007539203860072341
PG,153.78,152.44,3,2023-08-28,2023-09-05,thesis,-6.02000000000001,-0.008713746911171771
NAIL,74.4,67.34,7,2023-08-30,2023-09-05,thesis,-49.420000000000016,-0.09489247311827964
PJT,76.78,74.87,7,2023-08-28,2023-09-06,thesis,-15.369999999999976,-0.024876269861943134
BA,230.070007,216.050003,2,2023-08-22,2023-09-07,thesis,-30.040008,-0.060937990930734376
ETN,205.32001,221.41,2,2023-07-31,2023-09-13,trail,30.17998,0.0783654257566031
BRO,63.79,72.63,8,2023-06-02,2023-09-15,trail,68.71999999999997,0.13857971468882258
HD,327.37,317.26001,1,2023-08-18,2023-09-18,thesis,-12.109989999999982,-0.030882457158566745
TEAM,171.99001,200.82001,3,2023-06-09,2023-09-20,trail,84.48999999999995,0.16762601502261654
KRC,35.19,32.53,16,2023-08-23,2023-09-22,thesis,-44.559999999999945,-0.07558965615231594
WWD,125.86,123.18,4,2023-08-18,2023-09-26,thesis,-12.71999999999997,-0.021293500715080182
BRO,73.33,69.84,7,2023-09-18,2023-09-29,thesis,-26.429999999999964,-0.04759307241238231
URA,21.58,26.07,26,2023-07-11,2023-10-02,trail,116.74000000000005,0.2080630213160335
USO,72.79,79.39,8,2023-08-18,2023-10-02,trail,52.799999999999955,0.09067179557631544
GUSH,40.19,36.5,14,2023-09-27,2023-10-02,thesis,-51.65999999999997,-0.09181388405075885
ODFL,206.325,199.935,2,2023-08-23,2023-10-03,thesis,-14.779999999999973,-0.030970556161395768
ROP,495.0,480.019989,1,2023-09-06,2023-10-03,thesis,-16.98001099999999,-0.030262648484848498
CAT,274.79001,265.029999,2,2023-08-28,2023-10-04,thesis,-21.52002200000004,-0.03551807068968782
ERX,67.099998,59.24,8,2023-09-25,2023-10-05,thesis,-62.87998399999998,-0.11713857279101558
BRO,71.64,70.94,8,2023-10-09,2023-10-10,thesis,-7.600000000000023,-0.009771077610273626
LPLA,229.36,233.38,2,2023-07-31,2023-10-11,thesis,6.039999999999964,0.01752703174049519
TEAM,201.50999,186.39999,2,2023-09-29,2023-10-12,thesis,-32.21999999999997,-0.0749838754892499
LPLA,238.070007,232.74001,2,2023-10-17,2023-10-18,thesis,-12.659993999999983,-0.02238835990793242
QLYS,139.0,155.78999,4,2023-07-26,2023-10-20,trail,65.15995999999996,0.12079129496402863
ODFL,206.21001,196.515,2,2023-10-16,2023-10-20,thesis,-21.39002000000005,-0.047015224915609166
VRSK,234.11,230.87,2,2023-07-21,2023-10-23,thesis,-8.480000000000018,-0.013839648028704521
PJT,77.29,74.080002,7,2023-09-08,2023-10-23,thesis,-24.46998600000009,-0.04153186699443667
GUSH,37.72,38.7,15,2023-10-10,2023-10-23,trail,14.70000000000006,0.025980911983032984
ROP,494.82999,482.54999,1,2023-10-06,2023-10-24,thesis,-14.28000000000003,-0.02481660418359044
WWD,127.92,122.14,4,2023-10-09,2023-10-24,thesis,-25.120000000000005,-0.04518449030644156
TXT,75.25,76.019997,7,2023-08-18,2023-10-26,thesis,3.389979000000025,0.010232518272425217
S,16.63,15.33,34,2023-08-31,2023-10-26,thesis,-46.19999999999996,-0.07817197835237522
ERX,65.24,58.33,8,2023-10-13,2023-10-30,thesis,-55.27999999999997,-0.10591661557326792
TZA,315.5,346.0,1,2023-10-11,2023-11-02,trail,30.5,0.09667194928684619
FAZ,197.5,197.2,2,2023-10-11,2023-11-02,trail,-0.6000000000000227,-0.0015189873417722488
USO,79.93,70.19,7,2023-10-03,2023-11-08,thesis,-68.18000000000006,-0.12185662454647828
SPXS,154.0,145.7,3,2023-10-13,2023-11-13,thesis,-24.900000000000034,-0.053896103896104
TZA,361.0,290.0,1,2023-11-09,2023-11-15,thesis,-71.0,-0.19667590027700832
CB,205.89,227.039993,2,2023-07-26,2023-11-24,timeout,40.29998600000005,0.10272472193889959
URA,26.16,27.86,21,2023-10-06,2023-11-29,trail,35.69999999999999,0.06498470948012236
VRSK,240.11,233.47,2,2023-12-11,2023-12-20,thesis,-15.28000000000003,-0.02765399192036988
NKE,101.8,108.040001,5,2023-10-30,2023-12-22,trail,29.200005000000033,0.061296669941060866
SOXL,21.93,28.040001,25,2023-12-05,2024-01-02,trail,152.75002500000002,0.2786138166894665
PAYX,121.97,117.85,4,2023-11-30,2024-01-04,thesis,-18.480000000000018,-0.03377879806509798
HII,218.029999,252.5,2,2023-10-26,2024-01-05,trail,66.94000199999999,0.15809751482868184
ROP,540.29999,523.070007,1,2023-12-21,2024-01-05,thesis,-19.229982999999947,-0.03188966003867577
SLV,21.77,21.19,25,2023-12-13,2024-01-12,thesis,-14.499999999999957,-0.02664216812126774
NUGT,33.48,31.75,16,2023-12-13,2024-01-12,thesis,-27.67999999999995,-0.05167264038231767
JNUG,33.3,31.02,16,2023-12-13,2024-01-12,thesis,-36.47999999999996,-0.06846846846846844
NHI,56.59,54.16,10,2024-01-12,2024-01-18,thesis,-26.300000000000068,-0.04294044884255177
TMF,57.16,54.89,9,2023-12-05,2024-01-19,thesis,-20.429999999999964,-0.03971308607417767
COPX,36.88,35.26,15,2024-01-04,2024-01-23,thesis,-24.300000000000068,-0.04392624728850336
NAIL,99.56,99.87,5,2024-01-05,2024-01-23,trail,1.5500000000000114,0.0031137002812373638
SOXL,28.43,34.0099983,20,2024-01-08,2024-01-26,trail,111.599966,0.19627148434752018
TECL,59.07,70.77,9,2023-12-05,2024-01-31,trail,105.29999999999995,0.19807008633824275
KRC,39.39,35.76,14,2024-01-04,2024-01-31,thesis,-52.820000000000036,-0.09215536938309221
DPST,92.93,80.099998,6,2024-01-05,2024-01-31,thesis,-76.98001200000004,-0.13806092757989896
TEAM,226.10001,217.39,2,2024-01-05,2024-02-02,trail,-19.420020000000022,-0.03852282005648744
COPX,36.71,35.8,15,2024-02-01,2024-02-02,thesis,-13.650000000000055,-0.02478888586216299
TMF,59.26,54.93,9,2024-01-31,2024-02-05,thesis,-38.969999999999985,-0.07306783665204186
MCD,291.89999,284.64999,1,2024-01-08,2024-02-06,thesis,-9.25,-0.02483727388959489
FOXA,31.62,28.78,17,2024-02-06,2024-02-08,thesis,-50.28,-0.08981657179000635
EPAM,290.23001,272.67001,1,2024-01-04,2024-02-13,thesis,-19.560000000000002,-0.06050373632967865
GLD,182.12,184.42,3,2023-11-14,2024-02-14,thesis,6.899999999999949,0.012629035800570954
BCS,7.58,7.24,74,2024-01-23,2024-02-14,thesis,-27.15999999999999,-0.04485488126649073
MSFT,340.67001,404.059998,1,2023-10-25,2024-02-16,trail,61.38998800000002,0.18607445956278923
FRT,102.33,100.42,5,2024-01-08,2024-02-16,thesis,-11.549999999999983,-0.018665103097820768
S,25.33,25.6,22,2024-01-12,2024-02-21,trail,3.940000000000069,0.01065929727595738
SOXL,33.65,36.14,16,2024-02-02,2024-02-21,trail,39.84000000000003,0.07399702823179788
USB,41.55,40.82,13,2024-02-15,2024-02-21,thesis,-11.48999999999996,-0.017569193742478895
CB,229.42999,248.25999,2,2023-11-30,2024-03-04,trail,35.65999999999997,0.08207296700836708
S,28.02,25.5,20,2024-02-26,2024-03-05,thesis,-52.39999999999999,-0.08993576017130622
TSM,97.44,139.020004,5,2023-11-10,2024-03-11,trail,205.90002,0.4267241789819376
HII,254.67999,286.87,2,2024-01-12,2024-03-14,trail,62.38002,0.12639395030602918
WWD,131.45,149.24001,4,2023-11-21,2024-03-21,timeout,69.1600400000001,0.13533670597185266
PJT,98.089996,93.36,5,2024-01-19,2024-03-25,thesis,-25.64998,-0.04822098269837838
LVS,52.61,50.32,10,2024-03-11,2024-03-25,thesis,-24.89999999999999,-0.043527846417031
PAYX,120.37,119.58,4,2024-01-18,2024-03-26,thesis,-5.160000000000025,-0.006563097117221917
HD,355.29999,368.029999,1,2024-01-26,2024-04-01,trail,10.730008999999995,0.035828903344466756
CVS,76.050003,74.6,7,2024-02-07,2024-04-03,thesis,-12.150021000000066,-0.0190664423773923
PG,159.56,155.45,3,2024-03-04,2024-04-04,thesis,-14.330000000000041,-0.025758335422411682
KO,59.02,59.27,9,2023-12-18,2024-04-08,thesis,0.25,0.004235852253473338
HII,289.019989,275.5,2,2024-03-15,2024-04-09,thesis,-29.03997800000002,-0.04677873335605176
TECL,78.12,75.69,7,2024-02-14,2024-04-10,thesis,-17.010000000000048,-0.031105990783410253
CB,250.55,248.0,2,2024-03-06,2024-04-10,thesis,-7.100000000000023,-0.01017760925962885
ROP,545.81,539.64001,1,2024-02-01,2024-04-11,thesis,-8.169989999999984,-0.011304281709752395
GLW,31.75,31.49,17,2024-02-14,2024-04-12,thesis,-6.420000000000027,-0.008188976377952795
TXT,85.97,93.96,6,2024-02-23,2024-04-12,trail,45.93999999999997,0.09293939746423163
BRO,85.51,81.9,6,2024-04-08,2024-04-12,thesis,-23.659999999999997,-0.04221728452812534
FAS,90.88,94.45,6,2024-02-14,2024-04-15,thesis,21.420000000000044,0.039282570422535246
NUGT,30.73,38.29,18,2024-03-25,2024-04-15,trail,136.07999999999998,0.24601366742596809
JNUG,29.72,38.099998,19,2024-03-25,2024-04-15,trail,159.219962,0.2819649394347241
CAT,300.76999,359.88,1,2024-01-25,2024-04-16,trail,57.11000999999999,0.1965289489154154
ODFL,212.21001,207.82001,2,2024-02-21,2024-04-18,thesis,-10.78000000000003,-0.02068705430059592
TSM,140.53999,127.7,4,2024-03-22,2024-04-19,thesis,-53.359959999999944,-0.09136182520007285
MSFT,411.64999,400.95999,1,2024-02-22,2024-04-22,thesis,-12.689999999999998,-0.025968663329737907
BYDDY,8.66,8.535,66,2024-04-08,2024-04-24,thesis,-10.25,-0.01443418013856812
CB,250.21001,243.0099945,2,2024-04-19,2024-04-24,thesis,-16.400031000000013,-0.0287758891021187
TXT,95.28,86.51,6,2024-04-23,2024-04-26,thesis,-54.619999999999976,-0.09204450041981527
CAT,363.25,343.38,1,2024-04-23,2024-04-26,thesis,-21.870000000000005,-0.0547006194081211
DXCM,137.87,125.81,4,2024-04-24,2024-04-29,thesis,-50.24000000000001,-0.08747370711539859
GLD,192.89,211.87,2,2024-03-01,2024-04-30,trail,37.960000000000036,0.0983980507024731
FAS,101.59,97.42,5,2024-04-22,2024-04-30,thesis,-20.85000000000001,-0.0410473471798406
NUGT,37.11,37.16,15,2024-04-23,2024-04-30,trail,0.7499999999999574,0.001347345728913929
AMZN,179.62,175.0,3,2024-04-26,2024-04-30,thesis,-15.860000000000014,-0.025720966484801266
ERX,72.18,67.54,8,2024-04-22,2024-05-02,thesis,-37.120000000000005,-0.06428373510667773
GUSH,41.07,37.65,14,2024-04-23,2024-05-02,thesis,-47.880000000000024,-0.08327246165084012
USO,79.98,75.93,7,2024-04-23,2024-05-02,thesis,-28.34999999999998,-0.05063765941485365
CB,249.22,248.53999,2,2024-04-29,2024-05-03,thesis,-3.36002000000002,-0.00272855308562725
TZA,201.8,173.8,2,2024-04-24,2024-05-16,thesis,-56.0,-0.1387512388503469
JNUG,37.15,41.71,15,2024-04-23,2024-05-23,trail,68.40000000000003,0.12274562584118454
ERX,70.0,65.34,8,2024-05-09,2024-05-24,thesis,-37.27999999999997,-0.0665714285714285
GPC,157.41,139.24001,3,2024-05-03,2024-05-29,thesis,-56.50996999999995,-0.11543097643097633
UNG,18.17,18.22,31,2024-05-16,2024-05-29,trail,1.549999999999912,0.0027517886626304833
PODD,180.070007,172.25,3,2024-05-24,2024-05-29,thesis,-25.460021000000012,-0.04342759313604072
SLV,24.99,27.02,23,2024-04-23,2024-06-04,trail,46.690000000000026,0.08123249299719904
CAT,351.78,327.57001,1,2024-05-09,2024-06-04,thesis,-26.209989999999948,-0.06882139405310128
WEC,82.14,81.0,6,2024-06-04,2024-06-05,thesis,-8.840000000000003,-0.013878743608473298
LPLA,243.81,280.85999,2,2024-02-08,2024-06-10,timeout,72.09997999999996,0.15196255280751392
FRT,104.17,100.56,5,2024-04-30,2024-06-10,thesis,-20.049999999999997,-0.034654891043486624
FOXA,30.77,33.34,19,2024-04-18,2024-06-11,trail,46.83000000000007,0.08352291192720185
URA,32.65,29.94,17,2024-05-17,2024-06-13,thesis,-46.06999999999995,-0.08300153139356803
WWD,150.16,180.10001,3,2024-04-23,2024-06-14,trail,87.82003,0.19938738678742673
TNA,38.61,35.73,14,2024-05-24,2024-06-17,thesis,-40.320000000000036,-0.07459207459207462
DFEN,24.94,26.73,23,2024-04-23,2024-06-24,thesis,41.16999999999998,0.0717722534081795
PAYX,123.93,117.84,4,2024-06-11,2024-06-27,thesis,-26.360000000000014,-0.04914064391188577
WWD,184.53,174.38,3,2024-06-17,2024-06-28,thesis,-32.45000000000002,-0.05500460629707915
PODD,181.81,196.16,3,2024-06-04,2024-07-01,trail,41.04999999999998,0.07892855178483038
CB,263.20999,254.82001,2,2024-06-13,2024-07-01,thesis,-18.779960000000017,-0.03187561383973314
ETN,317.26001,313.28,1,2024-04-11,2024-07-02,thesis,-5.98001000000005,-0.012544946966370096
LPLA,279.16,273.22,2,2024-06-13,2024-07-09,thesis,-13.879999999999995,-0.021278120074509244
TSM,138.3,171.2,4,2024-04-26,2024-07-17,trail,129.5999999999999,0.23788864786695574
SOXL,55.36,51.55,10,2024-06-28,2024-07-17,trail,-38.10000000000002,-0.06882225433526012
AMZN,184.72,182.55,3,2024-05-02,2024-07-22,thesis,-8.509999999999962,-0.011747509744478024
ETN,320.32001,299.60001,1,2024-07-22,2024-07-24,thesis,-22.720000000000027,-0.06468531266591815
PODD,196.89999,190.88,2,2024-07-05,2024-07-25,thesis,-14.039980000000014,-0.03057384614392311
ROP,555.92999,540.89001,1,2024-07-11,2024-07-25,thesis,-17.039980000000014,-0.027053730272763366
SLV,27.4,25.48,20,2024-06-05,2024-07-26,thesis,-38.39999999999996,-0.07007299270072986
MSFT,453.95999,425.26999,1,2024-07-15,2024-07-26,thesis,-30.689999999999998,-0.06319940222044673
KMB,134.67,136.38,4,2024-05-16,2024-07-30,thesis,4.840000000000032,0.012697705502339174
PG,158.14,160.75999,3,2024-04-19,2024-07-31,thesis,5.859970000000004,0.01656753509548503
GLW,38.75,40.0099983,14,2024-06-17,2024-07-31,thesis,15.639976199999992,0.03251608516129023
WWD,179.020004,155.99001,3,2024-07-15,2024-07-31,thesis,-71.08998199999996,-0.12864480776125997
BYDDY,9.27,9.54333,61,2024-05-29,2024-08-01,thesis,14.67312999999998,0.02948543689320382
EWY,66.55,65.32,8,2024-07-31,2024-08-01,thesis,-9.840000000000032,-0.01848234410217886
AMZN,186.98,184.070007,3,2024-07-31,2024-08-01,thesis,-10.729978999999958,-0.015563124398331296
NHI,61.0099983,72.48,9,2024-04-08,2024-08-05,trail,101.23001530000005,0.18800199999349942
PJT,103.49,118.69,5,2024-06-17,2024-08-05,trail,74.00000000000001,0.14687409411537344
CAT,344.29999,316.79999,1,2024-07-25,2024-08-05,thesis,-29.5,-0.0798722067926868
PODD,197.25,190.58,2,2024-08-01,2024-08-05,thesis,-15.339999999999975,-0.03381495564005066
FAS,109.22,101.27,5,2024-07-11,2024-08-06,thesis,-39.750000000000014,-0.07278886650796557
PODD,196.35001,190.39,2,2024-08-06,2024-08-07,thesis,-13.920020000000022,-0.030354009149273886
PODD,194.59,191.53999,2,2024-08-13,2024-08-14,thesis,-8.100020000000029,-0.015674032581324937
LABU,124.97,121.61,4,2024-08-13,2024-08-14,thesis,-13.439999999999998,-0.02688645274865964
EPAM,206.66,196.57001,2,2024-08-06,2024-08-22,thesis,-22.17998,-0.048824107229265445
SJM,118.34,113.79,4,2024-08-13,2024-08-29,thesis,-20.19999999999999,-0.03844853811052895
BRO,82.7,105.13,7,2024-05-01,2024-08-30,timeout,155.00999999999993,0.27122128174123317
DFEN,29.64,31.13,19,2024-08-08,2024-09-03,trail,28.30999999999997,0.05026990553306332
GLD,215.2,230.42999,2,2024-05-06,2024-09-04,timeout,30.45998000000003,0.07077132899628258
DPST,92.64,96.3,6,2024-08-16,2024-09-05,trail,21.95999999999998,0.03950777202072531
ODFL,197.86,184.82001,2,2024-08-06,2024-09-06,thesis,-28.079980000000035,-0.06590513494389982
MMM,100.14,128.46001,5,2024-05-31,2024-09-09,trail,139.60005000000007,0.28280417415618153
SJM,118.74,117.49,4,2024-09-03,2024-09-11,thesis,-7.0,-0.01052720229071924
KO,62.93,70.62,9,2024-05-31,2024-09-19,trail,67.21000000000004,0.12219926902908007
HII,263.73001,257.32001,2,2024-08-12,2024-09-24,thesis,-14.819999999999936,-0.024305159659304465
JNUG,43.63,46.57,13,2024-08-29,2024-10-03,trail,38.21999999999997,0.06738482695393078
CB,260.20001,277.17999,2,2024-07-15,2024-10-07,trail,31.95995999999991,0.0652574148632814
USB,43.19,44.26,13,2024-08-16,2024-10-08,thesis,11.910000000000004,0.024774253299374882
ROP,553.39001,542.90997,1,2024-09-09,2024-10-08,thesis,-12.480039999999917,-0.01893789156042036
KO,71.64,69.18,8,2024-09-20,2024-10-08,thesis,-21.67999999999995,-0.03433835845896138
KMB,142.0099945,141.059998,4,2024-10-08,2024-10-10,thesis,-5.79998599999999,-0.0066896453545035595
NHI,74.33,77.97,7,2024-08-06,2024-10-11,thesis,23.480000000000004,0.04897080586573388
HD,359.51001,406.39999,1,2024-07-26,2024-10-21,trail,44.88997999999998,0.13042746709611786
PG,172.50999,169.53999,3,2024-10-14,2024-10-21,thesis,-10.909999999999997,-0.017216394250559097
KMB,142.25,136.89,4,2024-10-11,2024-10-23,thesis,-23.440000000000055,-0.03768014059753966
MMM,130.089996,126.47,4,2024-09-10,2024-10-24,thesis,-16.47998400000006,-0.027826859184468034
PJT,121.81,139.64,4,2024-08-08,2024-10-25,trail,69.31999999999994,0.14637550283227974
BCS,11.4,12.41,50,2024-08-13,2024-10-31,trail,48.499999999999986,0.08859649122807012
KRC,35.24,40.22,16,2024-09-04,2024-10-31,trail,77.67999999999995,0.1413166855845629
COPX,45.6,44.51,13,2024-10-09,2024-11-04,thesis,-14.170000000000044,-0.023903508771929927
NUGT,48.43,48.29,12,2024-09-12,2024-11-07,thesis,-1.6800000000000068,-0.0028907701837703748
GLW,40.26,47.21,14,2024-08-15,2024-11-13,trail,95.30000000000004,0.17262791852955806
GLD,242.82001,237.63,2,2024-10-10,2024-11-13,thesis,-10.380020000000002,-0.02137389748068952
TNA,40.26,49.65,14,2024-08-16,2024-11-14,trail,131.46,0.2332339791356186
LVS,51.46,48.53,11,2024-11-07,2024-11-14,thesis,-34.23,-0.056937427127866314
PAYX,125.22,142.96001,4,2024-08-06,2024-11-15,trail,68.96004000000005,0.14167073949848286
S,21.79,26.11,26,2024-08-09,2024-11-15,trail,110.32000000000001,0.19825608077099588
